time,dayofyr,ammonium,NO3_ppm[0],NO3_ppm[1],NO3_ppm[2],NO3_ppm[3],NO3_ppm[4],NO3_ppm[5],NO3_ppm[6],NO3_ppm[7]    NO3_ppm[8]    NO3_ppm[9]        etc...
2026.5,201,7.033142,0.030862,2.564744,7.788737,4.821978,3.557469,1.860284,1.659265,0.714953
2080.17,73     1,7.036933,1.88806,3.744452,7.757303,0.431064,0.28033,0.207177,0.313776,0.21858
2052.17,73     1,7.037236,1.889101,3.747199,7.763998,0.435984,0.283936,0.209498,0.317257,0.221107
2024.17,73     1,7.037267,1.888417,3.745744,7.760707,0.433192,0.281573,0.20759,0.314025,0.21848
2064.33,138,7.038941,1.136332,1.727123,2.712732,1.933726,1.861022,1.182383,1.130874,0.538405
2054.5,200,7.042574,0.028066,2.553435,7.763102,4.809132,3.552361,1.860956,1.659525,0.714646
2098.17,81     1,7.044189,1.643489,4.119955,8.703573,1.330785,1.390144,1.208418,2.362798,1.633595
2088.17,75     1,7.050707,1.344374,1.890785,4.799006,1.288184,0.720982,0.615941,0.730738,0.383611
2070.17,81     1,7.05163,1.644837,4.123523,8.712354,1.342042,1.409027,1.224433,2.397218,1.656635
2026.5,200,7.052124,0.028198,2.557641,7.773768,4.815242,3.553387,1.858855,1.657835,0.714247
2082.5,197,7.053319,0.01842,2.516457,7.686748,4.769614,3.521895,1.840899,1.638108,0.704528
2042.17,81     1,7.05761,1.645738,4.126001,8.718729,1.348919,1.420463,1.236472,2.413987,1.667722
2094.17,79     1,7.058049,1.115978,1.55032,1.531269,0.702244,0.639799,0.463141,0.509912,0.273419
2060.17,75     1,7.058693,1.344693,1.891112,4.799758,1.288951,0.723558,0.621622,0.740043,0.38907
2090.17,79     1,7.059904,1.173993,1.685777,2.607808,1.948087,1.897709,1.389995,1.020361,0.47395
2054.5,199,7.062573,0.025281,2.546008,7.747449,4.802089,3.548092,1.859461,1.65803,0.713908
2032.17,75     1,7.062809,1.34475,1.891135,4.799908,1.289095,0.724261,0.623406,0.742681,0.390565
2062.17,79     1,7.066496,1.174971,1.68716,2.610505,1.951838,1.906496,1.406011,1.033585,0.480471
2066.17,79     1,7.0673,1.116307,1.550688,1.531588,0.70288,0.641765,0.466016,0.514417,0.276371
2034.17,79     1,7.07038,1.175343,1.687747,2.611874,1.95366,1.911122,1.414382,1.042372,0.484596
2026.5,199,7.0725,0.025402,2.550185,7.758054,4.808172,3.549102,1.857354,1.656334,0.713506
2036.33,138,7.076946,1.137838,1.732433,2.724433,1.941168,1.866919,1.185497,1.13392,0.539963
2038.17,79     1,7.077564,1.116607,1.550993,1.531895,0.703422,0.643245,0.467354,0.516331,0.277658
2082.5,196,7.081041,0.014871,2.506992,7.666803,4.760873,3.516244,1.838995,1.636203,0.703588
2082.17,79     1,7.086978,1.220231,1.605462,2.042272,1.663578,1.892785,1.369272,1.170377,0.470081
2054.5,198,7.087397,0.022088,2.537493,7.729503,4.794014,3.543199,1.857747,1.656317,0.713061
2074.17,80     1,7.08853,2.085214,4.103057,8.4209,0.517474,0.370455,0.225969,0.261993,0.14748
2072.17,80     1,7.090578,1.804799,3.601976,7.421619,0.744035,0.592671,0.324229,0.329441,0.161595
2046.17,80     1,7.093042,2.086695,4.106475,8.427882,0.521114,0.373457,0.22804,0.264591,0.149069
2054.17,79     1,7.095578,1.220607,1.605883,2.042933,1.665615,1.901025,1.381715,1.184278,0.476477
2026.5,198,7.097708,0.022198,2.541642,7.740048,4.80007,3.544192,1.855634,1.654615,0.712657
2044.17,80     1,7.098574,1.805349,3.603284,7.425015,0.747253,0.595846,0.325853,0.331147,0.162509
2026.17,79     1,7.10286,1.220318,1.605104,2.041344,1.664104,1.896864,1.377131,1.1803,0.475069
2080.17,72     1,7.112809,1.882343,3.729124,7.72499,0.416325,0.271399,0.204056,0.310663,0.217047
2024.17,72     1,7.11312,1.882698,3.73041,7.728382,0.418453,0.272642,0.204469,0.310911,0.216946
2052.17,72     1,7.113123,1.883385,3.731872,7.731689,0.421246,0.275005,0.206377,0.314144,0.219574
2054.5,197,7.113528,0.018738,2.528561,7.710678,4.785543,3.538065,1.855949,1.654519,0.712174
2026.5,197,7.124239,0.018837,2.532679,7.72116,4.79157,3.539041,1.853831,1.652811,0.711766
2022.17,80     1,7.135198,1.815553,3.468533,7.131773,0.740767,0.539573,0.305981,0.228598,0.111323
2094.17,78     1,7.137249,1.110398,1.53508,1.49871,0.687597,0.631315,0.459876,0.506906,0.271973
2078.33,130,7.138941,1.010733,2.118192,5.271452,3.130188,3.144439,2.273646,2.070336,0.591751
2054.5,196,7.14101,0.015154,2.519001,7.690532,4.776708,3.532362,1.854025,1.652595,0.711224
2076.17,72     1,7.144845,1.768564,3.429383,7.350379,0.724351,0.383229,0.145776,0.155349,0.083176
2066.17,78     1,7.14658,1.110727,1.535442,1.499014,0.688227,0.63328,0.462751,0.511412,0.274926
2048.17,72     1,7.151766,1.768924,3.430257,7.353078,0.727401,0.385615,0.14679,0.156472,0.083802
2026.5,196,7.152158,0.01524,2.523087,7.700943,4.782705,3.533318,1.8519,1.65088,0.710813
2038.17,78     1,7.156953,1.111027,1.535744,1.499307,0.688762,0.634758,0.464088,0.513326,0.276214
2082.5,195,7.157184,0.004843,2.58848,7.642671,4.688477,3.499534,1.833142,1.630351,0.700699
2082.17,78     1,7.166646,1.214598,1.590158,2.00979,1.64909,1.884156,1.36638,1.167485,0.468587
2074.17,79     1,7.167528,2.079844,4.088395,8.389948,0.502783,0.361565,0.222878,0.258911,0.145962
2072.17,79     1,7.168266,1.799223,3.586917,7.389856,0.729336,0.583785,0.321136,0.326356,0.160064
2046.17,79     1,7.171962,2.081311,4.091787,8.396875,0.506417,0.364563,0.224947,0.261507,0.147551
2054.17,78     1,7.175274,1.214976,1.590583,2.010457,1.651131,1.892401,1.378828,1.181392,0.474984
2044.17,79     1,7.176236,1.799764,3.588205,7.39321,0.732545,0.586954,0.322757,0.328059,0.160977
2082.5,194,7.176599,0.002152,2.581303,7.627545,4.681672,3.495409,1.831698,1.628907,0.699985
2026.17,78     1,7.181871,1.21473,1.589923,2.009123,1.649732,1.888303,1.374263,1.177433,0.473587
2080.17,71     1,7.188752,1.87657,3.713667,7.692408,0.401514,0.262424,0.200919,0.30753,0.215503
2024.17,71     1,7.189042,1.876923,3.714949,7.695789,0.403641,0.263666,0.201331,0.307778,0.215402
2052.17,71     1,7.189075,1.877614,3.716417,7.69911,0.406435,0.26603,0.20324,0.311012,0.21803
2096.17,79     1,7.191958,1.514712,3.2484,7.974704,2.726241,3.972026,2.549568,1.042987,0.487063
2094.33,146,7.193399,0.89153,1.730699,3.567307,2.337845,1.747757,0.587444,0.602855,0.318412
2068.17,79     1,7.208086,1.51594,3.251934,7.98713,2.757097,4.031943,2.58916,1.059712,0.494809
2050.33,130,7.210133,1.014299,2.128956,5.300889,3.151635,3.160139,2.286016,2.090364,0.590075
2090.33,149,7.211442,0.24382,2.703542,7.843155,5.296105,3.697907,1.902154,1.52965,0.725571
2078.17,80     1,7.212728,2.097737,3.998143,8.398694,0.818902,0.573654,0.326673,0.248662,0.122476
2022.17,79     1,7.214464,1.810109,3.453692,7.100453,0.72609,0.5307,0.302901,0.2255,0.109793
2054.5,195,7.216001,0.005027,2.600706,7.665794,4.703869,3.515476,1.848111,1.646681,0.708304
2050.17,80     1,7.217758,2.09888,4.000574,8.404398,0.822742,0.577216,0.328889,0.250561,0.12351
2096.33,131,7.21875,1.513399,3.550318     1,0.721568,7.050434,6.382661,3.08401,1.579867,0.752193
2040.17,79     1,7.219072,1.516766,3.25431,7.995604,2.778453,4.072925,2.615352,1.07061,0.499953
2092.17,80     1,7.219168,1.988402,3.768008,7.675998,0.668113,0.662535,0.379039,0.366194,0.185142
2064.17,80     1,7.225065,1.989352,3.769654,7.679008,0.671159,0.667436,0.382886,0.37028,0.187388
2036.17,80     1,7.228444,1.989688,3.770381,7.68055,0.672309,0.668972,0.384139,0.371806,0.188305
2026.5,195,7.228724,0.005075,2.604851,7.675999,4.709693,3.516365,1.845963,1.644943,0.707882
2090.17,78     1,7.232264,1.406884,1.853245,2.902991,2.087132,1.906818,1.107552,1.015662,0.471607
2054.5,194,7.235192,0.002307,2.59345,7.650502,4.696989,3.511307,1.846651,1.645221,0.707583
2062.17,78     1,7.238897,1.408026,1.854756,2.906037,2.091396,1.91672,1.122347,1.028898,0.478133
2094.17,77     1,7.240344,1.1033,1.515587,1.456939,0.668807,0.620013,0.456016,0.503082,0.270071
2034.17,78     1,7.24268,1.408444,1.855392,2.907587,2.093452,1.921955,1.130077,1.037688,0.48226
2074.17,78     1,7.243343,2.074018,4.07282,8.357116,0.487919,0.352559,0.219727,0.25576,0.144407
2072.17,78     1,7.24402,1.793382,3.571311,7.356962,0.714473,0.574781,0.317985,0.323213,0.158505
2096.33,130,7.245964,1.510498,3.542583     1,0.705267,7.043099,6.378216,3.082453,1.57831,0.751424
2046.17,78     1,7.247797,2.075484,4.076207,8.364035,0.49155,0.355555,0.221795,0.258355,0.145995
2026.5,194,7.248157,0.002354,2.597593,7.660704,4.70281,3.512195,1.844502,1.643482,0.70716
2066.33,146,7.249554,0.895896,1.740108,3.58894,2.351971,1.758066,0.590596,0.606116,0.320173
2066.17,77     1,7.249745,1.103632,1.515952,1.457244,0.669437,0.621979,0.458892,0.507591,0.273026
2044.17,78     1,7.252029,1.79392,3.572593,7.360302,0.717675,0.577946,0.319605,0.324915,0.159417
2082.17,77     1,7.253211,1.208668,1.574025,1.975531,1.633818,1.875614,1.362962,1.164428,0.467062
2086.17,78     1,7.255316,1.318314,2.014289,5.390144,1.97452,1.054652,0.941623,1.218767,0.534318
2068.33,131,7.255806,1.519795,3.565147     1,0.761071,7.104715,6.461174,3.127928,1.600829,0.762029
2038.17,77     1,7.26023,1.103938,1.51626,1.45754,0.669974,0.62346,0.460232,0.509508,0.274316
2054.17,77     1,7.261881,1.209048,1.574453,1.976201,1.635863,1.883867,1.375414,1.17834,0.473462
2062.33,149,7.266498,0.249996,2.712981,7.869299,5.314918,3.715676,1.921101,1.545667,0.733463
2058.17,78     1,7.266756,1.31898,2.015457,5.393552,1.979843,1.063,0.953888,1.235611,0.541924
2026.17,77     1,7.267735,1.208846,1.573919,1.975137,1.634582,1.879835,1.370869,1.174402,0.472076
2030.17,78     1,7.267767,1.318935,2.015432,5.393602,1.979747,1.062969,0.953122,1.23501,0.542367
2068.33,130,7.283123,1.516853,3.557300     1,0.744534,7.097275,6.456665,3.126348,1.59925,0.761249
2096.33,129,7.283466,1.506702,3.532459     1,0.683931,7.033498,6.372398,3.080416,1.576272,0.750418
2022.17,78     1,7.291656,1.804914,3.439707,7.070963,0.712585,0.522524,0.300049,0.222641,0.108381
2078.17,79     1,7.293382,2.092458,3.983594,8.368024,0.804225,0.564782,0.323603,0.245569,0.120949
2038.33,146,7.294992,0.899687,1.747917,3.606633,2.363586,1.766605,0.593223,0.608792,0.321576
2050.17,79     1,7.298534,2.093612,3.986043,8.373766,0.808066,0.568346,0.325821,0.24747,0.121983
2040.33,131,7.298694,1.52386,3.575156     1,0.790012,7.139213,6.515078,3.157218,1.614528,0.768551
2034.33,149,7.300975,0.254079,2.719777,7.888455,5.328692,3.727841,1.932435,1.557069,0.738856
2092.17,79     1,7.301314,1.983255,3.753699,7.64574,0.653437,0.653739,0.376014,0.363164,0.183648
2022.33,130,7.306599,0.957367,2.028688,5.008617,2.92727,2.940426,2.136733,1.965276,0.559827
2090.33,148,7.306942,0.37224,2.711834,7.810538,5.337172,3.63834,1.899039,1.526535,0.724033
2064.17,79     1,7.307301,1.98421,3.755353,7.648766,0.656483,0.658641,0.379863,0.367253,0.185895
2036.17,79     1,7.310374,1.984508,3.756007,7.65016,0.657617,0.660164,0.381109,0.368771,0.186808
2072.33,139,7.316674,1.114155,1.469198,2.306717,2.291441,3.647531,3.147254,1.818996,0.518655
2074.17,77     1,7.319673,2.068188,4.057217,8.324224,0.472994,0.343516,0.216564,0.252599,0.142846
2072.17,77     1,7.320319,1.787536,3.555679,7.32401,0.699552,0.565744,0.314825,0.32006,0.15694
2068.33,129,7.320832,1.513002,3.547032     1,0.722893,7.087537,6.450764,3.124282,1.597183,0.760229
2046.17,77     1,7.324146,2.069652,4.060601,8.331135,0.476621,0.34651,0.218631,0.255193,0.144434
2040.33,130,7.325998,1.520897,3.567255     1,0.77336,7.13172,6.510537,3.155628,1.612938,0.767766
2086.42,155,7.327683,0.672099,1.522869,1.42147,1.311755,1.595991,1.30448,1.38716,0.702517
2044.17,77     1,7.328367,1.788072,3.556954,7.327337,0.702748,0.568905,0.316443,0.32176,0.157852
2076.33,142,7.32908,0.959618,2.756172,8.745639,5.325128,2.604958,1.000724,0.666525,0.335523
2084.17,80     1,7.344713,2.042723,4.032153,8.469828,1.194104,1.124654,0.590488,0.403574,0.182585
2028.17,80     1,7.351179,2.043651,4.034028,8.473613,1.195758,1.126814,0.594314,0.407224,0.184663
2056.17,80     1,7.352411,2.044119,4.035359,8.477255,1.200175,1.131105,0.596114,0.407627,0.184725
2096.33,128,7.354093,1.499427,3.513059     1,0.643044,7.015101,6.361248,3.076511,1.572368,0.74849
2062.33,148,7.362024,0.378083,2.721041,7.836387,5.356059,3.65584,1.917958,1.542524,0.731911
2040.33,129,7.363733,1.51702,3.556917     1,0.751572,7.121916,6.504596,3.153547,1.610857,0.766738
2022.17,77     1,7.369219,1.799696,3.425662,7.041345,0.699019,0.514312,0.297184,0.219769,0.106963
2082.42,181,7.369561,0.001969,2.368624,7.008125,4.644521,3.448542,1.816328,1.613671,0.692497
2078.17,78     1,7.371123,2.086755,3.968215,8.335609,0.789324,0.55576,0.320457,0.242414,0.119391
2050.17,78     1,7.376303,2.087908,3.970661,8.341345,0.793161,0.559322,0.322674,0.244314,0.120426
2048.33,142,7.377229,0.962683,2.763499,8.766874,5.339957,2.614531,1.004133,0.669805,0.337213
2092.17,78     1,7.377901,1.977401,3.738029,7.612705,0.638466,0.644676,0.372846,0.359995,0.182084
2058.42,155,7.382741,0.671476,1.528335,1.427184,1.317067,1.602871,1.311455,1.396345,0.707823
2064.17,78     1,7.383922,1.978355,3.739679,7.615724,0.641507,0.649576,0.376694,0.364083,0.18433
2088.17,74     1,7.386194,1.320988,1.826594,4.664603,1.226766,0.683697,0.60328,0.718226,0.377427
2098.17,80     1,7.386721,2.11461,4.105341,8.672778,1.316322,1.381516,1.205565,2.360216,1.63243
2036.17,78     1,7.387008,1.978652,3.740331,7.617112,0.642639,0.651097,0.37794,0.365601,0.185243
2068.33,128,7.391835,1.50562,3.527346     1,0.681405,7.068869,6.43945,3.12032,1.593221,0.758272
2070.17,80     1,7.394264,2.116355,4.1089,8.681541,1.327574,1.400399,1.221583,2.394642,1.655474
2060.17,74     1,7.394315,1.321334,1.82697,4.665469,1.227572,0.686299,0.60898,0.727557,0.382899
2034.33,148,7.39659,0.381984,2.727701,7.855363,5.369904,3.667818,1.929275,1.553909,0.737296
2074.17,76     1,7.396676,2.066019,4.048613,8.297138,0.453812,0.334645,0.213463,0.249499,0.141317
2072.17,76     1,7.397489,1.781719,3.540085,7.291134,0.684585,0.556683,0.311659,0.316902,0.155374
2032.17,74     1,7.398207,1.321401,1.827022,4.665679,1.227747,0.687021,0.610771,0.730202,0.384398
2042.17,80     1,7.400285,2.117538,4.11136,8.687877,1.334443,1.411829,1.233619,2.411405,1.666557
2046.17,76     1,7.401171,2.067426,4.051962,8.304043,0.457453,0.337637,0.215529,0.252093,0.142905
2044.17,76     1,7.405582,1.782253,3.541354,7.29445,0.687775,0.559841,0.313276,0.318602,0.156285
2082.42,180,7.409555,0.002084,2.370598,7.018451,4.639541,3.445524,1.815271,1.612637,0.691964
2044.33,139,7.413301,1.112844,1.470181,2.31433,2.350513,3.707329,3.167787,1.782272,0.508433
2030.42,155,7.414834,0.681451,1.532698,1.430044,1.319625,1.605809,1.313513,1.398343,0.708893
2080.33,151,7.420469,0.395987,2.777909,3.424085,1.725086,2.137307,3.673191,1.394108,0.435813
2082.17,76     1,7.423183,1.197217,1.543015,1.90979,1.604451,1.858072,1.357032,1.158475,0.464043
2084.17,79     1,7.426296,2.037418,4.017563,8.439071,1.179443,1.115895,0.587483,0.400509,0.181066
2054.42,181,7.427239,0.001996,2.377529,7.02936,4.658353,3.46376,1.831045,1.629749,0.699979
2054.17,76     1,7.431915,1.197601,1.543447,1.910464,1.606501,1.866333,1.369492,1.172395,0.470446
2028.17,79     1,7.432229,2.038279,4.019303,8.442572,1.181054,1.118016,0.591289,0.404146,0.183139
2056.17,79     1,7.434027,2.038812,4.020763,8.446485,1.185509,1.122344,0.593109,0.404562,0.183206
2040.33,128,7.434755,1.509588,3.537097     1,0.709801,7.103121,6.493205,3.149558,1.606868,0.764769
2026.17,76     1,7.436499,1.197473,1.543122,1.909852,1.605418,1.862414,1.364981,1.168492,0.469078
2076.17,71     1,7.437256,1.747554,3.372584,7.230749,0.673841,0.345496,0.133813,0.143596,0.077377
2052.33,151,7.441862,0.39343,2.78565,3.434533,1.732492,2.133988,3.694657,1.414955,0.439943
2026.42,181,7.443569,0.002002,2.381585,7.038878,4.663761,3.464476,1.828837,1.627952,0.699528
2048.17,71     1,7.44418,1.747926,3.373483,7.233502,0.676938,0.347865,0.13483,0.144723,0.078005
2090.17,77     1,7.445522,1.777606,3.804738,8.016809,0.716433,0.772088,0.899052,1.010529,0.469039
2022.17,76     1,7.447021,1.794444,3.411529,7.011545,0.685386,0.506058,0.294304,0.216882,0.105537
2082.42,179,7.44758,0.002101,2.371309,7.025307,4.634271,3.44233,1.814153,1.611543,0.691399
2024.33,151,7.44807,0.395016,2.788674,3.437268,1.733718,2.135536,3.696411,1.413101,0.43796
2078.17,77     1,7.449193,2.081022,3.952759,8.303034,0.774354,0.546696,0.317295,0.239245,0.117826
2062.17,77     1,7.45222,1.779062,3.807872,8.023005,0.721044,0.780936,0.913204,1.023781,0.475574
2050.17,77     1,7.45445,2.082179,3.955212,8.308785,0.778189,0.550257,0.319513,0.241145,0.118861
2092.17,77     1,7.454751,1.971511,3.722272,7.579489,0.623426,0.63557,0.369662,0.356811,0.180512
2034.17,77     1,7.455872,1.779584,3.809182,8.025799,0.723223,0.785786,0.920643,1.032576,0.479703
2094.17,76     1,7.457675,1.088109,1.474014,1.368029,0.62881,0.595934,0.447764,0.494882,0.266018
2096.33,127,7.459063,1.521422,3.517149     1,0.554673,6.988835,6.34533,3.070936,1.566793,0.745737
2064.17,77     1,7.460808,1.972464,3.723919,7.582499,0.626462,0.640467,0.373509,0.360898,0.182758
2036.17,77     1,7.463907,1.97276,3.724568,7.583881,0.627591,0.641986,0.374754,0.362415,0.18367
2066.17,76     1,7.467205,1.088446,1.474385,1.368336,0.629442,0.597903,0.450645,0.499398,0.268976
2098.17,79     1,7.467208,2.109156,4.090432,8.641361,1.301565,1.372713,1.202656,2.357583,1.631242
2054.42,180,7.467235,0.002111,2.379414,7.039466,4.653305,3.4607,1.829973,1.6287,0.699438
2082.5,192,7.472543,0.002234,2.733388,7.697891,4.620697,3.489132,1.830543,1.627752,0.699582
2074.17,75     1,7.473955,2.060167,4.03293,8.264074,0.438759,0.325525,0.210274,0.246313,0.139745
2070.17,79     1,7.474789,2.1109,4.093985,8.650113,1.312814,1.391596,1.218676,2.392016,1.654291
2072.17,75     1,7.47511,1.775885,3.52444,7.258151,0.669555,0.547584,0.308481,0.313733,0.153801
2038.17,76     1,7.477903,1.088762,1.474704,1.368637,0.629981,0.599389,0.45199,0.501321,0.270269
2046.17,75     1,7.478471,2.061573,4.036275,8.270971,0.442396,0.328515,0.21234,0.248906,0.141332
2042.17,79     1,7.480734,2.112069,4.096416,8.656388,1.319671,1.403018,1.230707,2.408768,1.665366
2044.17,75     1,7.483248,1.776417,3.525705,7.261455,0.672738,0.550738,0.310097,0.315431,0.154711
2026.42,180,7.48364,0.002117,2.383452,7.048937,4.658697,3.461408,1.827763,1.6269,0.698986
2082.42,178,7.485687,0.002017,2.371926,7.031938,4.62896,3.439111,1.813025,1.610442,0.69083
2068.33,127,7.497394,1.527581,3.531053     1,0.592212,7.042248,6.423317,3.11467,1.587571,0.755483
2092.33,137,7.497502,1.084179,1.585142,2.411532,1.795122,1.775752,1.150555,1.099354,0.522682
2084.17,78     1,7.503522,2.031534,4.001811,8.405871,1.164392,1.106791,0.584303,0.397321,0.179491
2082.5,191,7.505057,0.002096,2.733551,7.702582,4.625404,3.485708,1.829344,1.626555,0.698989
2054.42,179,7.505242,0.002128,2.380037,7.046112,4.647966,3.457465,1.82884,1.627592,0.698867
2028.17,78     1,7.509477,2.032392,4.003544,8.409359,1.165997,1.108908,0.588108,0.400957,0.181564
2098.33,146,7.511126,0.338133,0.607247,0.242537,0.26743,0.462166,0.515439,0.71127,0.470315
2056.17,78     1,7.511295,2.032926,4.005005,8.413274,1.170452,1.113236,0.589928,0.401373,0.181631
2096.33,126,7.515482,1.515967,3.502602     1,0.524016,6.97504,6.33697,3.068009,1.563865,0.744292
2026.42,179,7.521723,0.002134,2.384057,7.055537,4.653344,3.458164,1.826627,1.625789,0.698412
2022.17,75     1,7.525125,1.789161,3.397323,6.981588,0.67169,0.497766,0.29141,0.213981,0.104105
2082.42,177,7.525602,0.001184,2.373629,7.041611,4.623859,3.43602,1.811943,1.609388,0.690281
2096.25,121,7.526815,1.22779,2.906663,9.292308,7.018064,6.061362,3.034879,1.530736,0.727934
2078.17,76     1,7.527525,2.075251,3.937211,8.270262,0.75931,0.537587,0.314118,0.23606,0.116254
2054.5,192,7.530022,0.002264,2.743249,7.72137,4.635426,3.504788,1.845413,1.643983,0.70714
2092.17,76     1,7.532344,1.984482,3.725346,7.553103,0.598126,0.626643,0.366544,0.353692,0.178972
2050.17,76     1,7.532844,2.076411,3.939667,8.276021,0.763142,0.541146,0.316336,0.237959,0.117288
2086.17,77     1,7.537926,1.657534,3.478809,7.377769,0.785468,0.835963,0.934718,1.212282,0.531008
2064.17,76     1,7.538441,1.985379,3.72696,7.556116,0.601171,0.631538,0.37039,0.357779,0.181218
2040.33,127,7.540433,1.531564,3.540708     1,0.62013,7.076322,6.476965,3.143871,1.60118,0.76196
2036.17,76     1,7.541553,1.985635,3.727584,7.557497,0.602307,0.633056,0.371635,0.359296,0.18213
