source	id	datetime	irri[mm]	prec[mm]	throughfall[mm]	evapot[mm]	transp[mm]	evacep[mm]	evasoil[mm]	evasurfacewater[mm]	runoff[mm]	percol[mm]	infiltration[mm]	groundwateraccess[mm]	groundwaterloss[mm]	capillaryrise[mm]	snow_height[mm]	snow[mmh2oeq]	surfacewater[mm]	soil_water[mm]	root_soil_water[mm]	leafwater[mm]	soilwater_floor[%]	soilwater_5cm[%]	soilwater_10cm[%]	soilwater_15cm[%]	soilwater_20cm[%]	soilwater_30cm[%]	soilwater_40cm[%]	soilwater_50cm[%]	soilwater_60cm[%]	soilwater_80cm[%]	soilwater_100cm[%]	soilwater_120cm[%]	capillary_pressure_5cm[hPa]	capillary_pressure_10cm[hPa]	capillary_pressure_15cm[hPa]	capillary_pressure_20cm[hPa]	capillary_pressure_30cm[hPa]	capillary_pressure_50cm[hPa]	capillary_pressure_100cm[hPa]	groundwaterdepth[m]	irrigationreservoir[m]	plant_waterdeficit[m]
setup	0	2002-06-26 00:00:00	0	0	0	4.81208	3.24119	0	0.205357	0	0	0.000721835	0	0	0	0	0	0	0	239.507	212.706	0	-99.99	11.7233	11.5984	12.2517	14.051	21.2569	23.1677	23.6374	23.6374	23.3432	13.4599	6.55791	14.0352	14.6897	11.7128	7.04885	1.80782	0.714842	0.762402	99	0	33.4049
setup	0	2002-06-27 00:00:00	0	0	0	3.65599	3.30297	0	0.0422879	0	0	0.000605804	0	0	0	0	0	0	0	236.162	209.361	0	-99.99	11.0742	10.9474	11.5836	13.4032	20.8744	22.9177	23.3843	23.3843	23.178	13.3606	6.49357	18.0294	19.0158	14.7701	8.32941	1.90088	0.738819	0.776104	99	0	33.4049
setup	0	2002-06-28 00:00:00	0	0	0	3.58004	3.19404	0	0.0424665	0	0	0.000500876	0	0	0	0	0	0	0	232.925	206.124	0	-99.99	10.5068	10.3864	10.9962	12.809	20.4803	22.6571	23.1204	23.1204	23.0051	13.2566	6.43056	23.1899	24.5816	18.6264	9.85216	2.00427	0.764835	0.790925	99	0	33.4049
setup	0	2002-06-29 00:00:00	0	0	0	3.9005	3.13594	0	0.0772582	0	0	0.000412773	0	0	0	0	0	0	0	229.711	202.911	0	-99.99	9.99691	9.88582	10.4658	12.2495	20.0669	22.3821	22.843	22.8431	22.83	13.1453	6.37221	30.1049	32.0393	23.6495	11.7213	2.12185	0.793372	0.807371	99	0	33.4049
setup	0	2002-06-30 00:00:00	0	0	0	4.93513	3.19709	0	0.160856	0	0	0.000335775	0	0	0	0	0	0	0	226.353	206.402	0	-99.99	9.52391	9.42433	9.97338	11.7066	19.6166	22.088	22.5495	22.5495	22.6443	13.0292	6.3128	39.8989	42.5958	30.4991	14.1204	2.26184	0.824995	0.82518	99	0	33.4049
setup	0	2002-07-01 00:00:00	0	0	0	6.31833	3.60594	0	0.227628	0	0	0.000259161	0	0	0	0	0	0	0	222.519	202.569	0	-99.99	9.04797	8.95464	9.47012	11.127	19.0808	21.7332	22.1971	22.1971	22.4221	12.8907	6.24118	55.8743	60.1767	41.3215	17.6415	2.44703	0.865043	0.847395	99	0	33.4049
setup	0	2002-07-02 00:00:00	0	0	0	5.31158	5.31158	0	0	0	0	0.000195989	0	0	0	0	0	0	0	217.207	197.257	0	-99.99	8.5361	8.42724	8.89504	10.4408	18.4079	21.1884	21.6413	21.6414	22.0769	12.6696	6.12297	87.7088	98.1575	63.2012	23.9376	2.71344	0.933285	0.885151	99	0	33.4049
setup	0	2002-07-03 00:00:00	0	0	0	5.19335	5.19335	0	0	0	0	0.000138819	0	0	0	0	0	0	0	212.014	198.912	0	-99.99	8.13521	8.03378	8.44386	9.86957	17.7686	20.6384	21.0802	21.0802	21.724	12.4475	6.00204	138.251	158.421	96.44	32.3386	3.00902	1.00936	0.926299	99	0	33.4049
setup	0	2002-07-04 00:00:00	0	0	0	5.39538	5.39538	0	0	0	0	8.17292e-05	0	0	0	0	0	0	0	206.618	193.517	0	-99.99	7.7952	7.70559	8.05633	9.34814	17.1057	20.0414	20.4621	20.4622	21.3416	12.2009	5.86785	228.978	268.888	153.556	44.8562	3.37004	1.10284	0.976231	99	0	33.4049
setup	0	2002-07-05 00:00:00	0	0	0	3.36332	3.36332	0	0	0	0	4.63411e-05	0	0	0	0	0	0	0	203.255	190.154	0	-99.99	7.61284	7.54475	7.85098	9.05621	16.6932	19.6614	20.0648	20.0648	21.0802	12.0444	5.79122	322.922	374.229	208.608	55.5172	3.62894	1.16913	1.01054	99	0	33.4049
setup	0	2002-07-06 00:00:00	0	0	0	3.23655	3.23655	0	0	0	0	2.26471e-05	0	0	0	0	0	0	0	200.018	190.192	0	-99.99	7.46218	7.40836	7.67804	8.79941	16.3008	19.2936	19.6806	19.6807	20.8276	11.8918	5.715	455.67	524.721	283.373	68.5749	3.90443	1.23846	1.04616	99	0	33.4049
setup	0	2002-07-07 00:00:00	0	0	0	4.19101	4.19101	0	0	0	0	8.29989e-06	0	0	0	0	0	0	0	195.827	186.001	0	-99.99	7.30041	7.25302	7.48434	8.4963	15.7951	18.8106	19.1767	19.1767	20.5053	11.6832	5.60314	723.951	851.211	431.275	91.3181	4.3092	1.33825	1.09877	99	0	33.4049
setup	0	2002-07-08 00:00:00	0	0	0	4.66303	4.66303	0	0	0	0	2.98985e-06	0	0	0	0	0	0	0	191.164	181.338	0	-99.99	7.15504	7.11379	7.30511	8.19566	15.2368	18.2651	18.6083	18.6083	20.1394	11.4418	5.46695	1257.43	1526.2	712.948	128.07	4.83565	1.4648	1.16604	99	0	33.4049
setup	0	2002-07-09 00:00:00	0	31.37	29.4712	4.18146	2.28265	1.89881	0	0	0.127647	1.07691e-06	29.3435	0	0	0	0	0	0	218.225	208.399	0	-99.99	27.6444	29.0424	11.5828	8.43491	15.1971	18.2258	18.5674	18.5674	20.0677	11.4386	5.48275	0.996876	0.872573	14.7747	97.3593	4.87674	1.47454	1.167	99	0	33.4049
setup	0	2002-07-10 00:00:00	0	0	0	3.25669	3.25669	0	0	0	0	3.87889e-07	0	0	0	0	0	0	0	214.968	205.143	0	-99.99	23.1728	21.3482	16.2028	12.455	15.1356	18.1647	18.5038	18.5038	19.9993	11.4222	5.48442	1.59728	1.99425	4.42394	10.9752	4.94163	1.48988	1.17184	99	0	33.4049
setup	0	2002-07-11 00:00:00	0	0	0	2.62597	2.62597	0	0	0	0	1.39712e-07	0	0	0	0	0	0	0	212.342	202.517	0	-99.99	20.2329	18.8716	15.9359	13.8444	15.078	18.1074	18.4441	18.4441	19.9386	11.4042	5.48393	2.31193	2.81287	4.65923	7.42216	5.00354	1.50447	1.17719	99	0	33.4049
setup	0	2002-07-12 00:00:00	0	0	0	2.57611	2.57611	0	0	0	0	5.03251e-08	0	0	0	0	0	0	0	209.766	199.941	0	-99.99	18.1044	17.1705	15.3653	14.1311	15.0114	18.041	18.375	18.375	19.8764	11.38	5.47817	3.17046	3.70704	5.23155	6.91187	5.07658	1.52163	1.1845	99	0	33.4049
setup	0	2002-07-13 00:00:00	0	0	0	3.31338	3.31338	0	0	0	0	1.81242e-08	0	0	0	0	0	0	0	206.453	196.627	0	-99.99	16.1435	15.4907	14.5042	13.9216	14.9099	17.9393	18.2692	18.2692	19.7964	11.3376	5.45972	4.47456	5.09677	6.32501	7.27912	5.19119	1.54844	1.19747	99	0	33.4049
setup	0	2002-07-14 00:00:00	0	0	0	3.45082	3.45082	0	0	0	0	6.52989e-09	0	0	0	0	0	0	0	203.002	193.176	0	-99.99	14.5086	14.0553	13.6175	13.4701	14.7848	17.8135	18.1383	18.1383	19.7029	11.283	5.43302	6.31848	7.04124	7.86846	8.1812	5.33796	1.58256	1.21458	99	0	33.4049
setup	0	2002-07-15 00:00:00	0	0	0	3.81542	3.81542	0	0	0	0	2.35278e-09	0	0	0	0	0	0	0	199.187	189.361	0	-99.99	13.0393	12.7198	12.6281	12.8317	14.6225	17.6491	17.9674	17.9674	19.5873	11.2097	5.39387	9.21443	10.1177	10.4026	9.78646	5.53809	1.62873	1.23826	99	0	33.4049
setup	0	2002-07-16 00:00:00	0	0	0	5.08823	5.08823	0	0	0	0	8.46434e-10	0	0	0	0	0	0	0	194.098	184.273	0	-99.99	11.4624	11.1928	11.3297	11.9403	14.3645	17.3855	17.6934	17.6934	19.414	11.0884	5.32293	15.4571	17.1768	16.2685	13.0018	5.8809	1.7069	1.27936	99	0	33.4049
setup	0	2002-07-17 00:00:00	0	0	0	4.70922	4.70922	0	0	0	0	3.04645e-10	0	0	0	0	0	0	0	189.389	179.563	0	-99.99	10.266	10.0379	10.2813	11.1269	14.0815	17.0927	17.3893	17.3894	19.2186	10.9534	5.24451	26.1081	29.4364	25.9064	17.6424	6.29613	1.80012	1.32821	99	0	33.4049
setup	0	2002-07-18 00:00:00	0	0	0	5.518	5.518	0	0	0	0	1.09246e-10	0	0	0	0	0	0	0	183.871	174.045	0	-99.99	9.16125	8.95435	9.25677	10.2297	13.6976	16.6897	16.9711	16.9711	18.9579	10.7652	5.12931	51.2651	60.1907	47.823	26.5974	6.93598	1.94091	1.40234	99	0	33.4049
setup	0	2002-07-19 00:00:00	0	0	0	4.54497	4.50176	0	0.00238927	0	0	3.90799e-11	0	0	0	0	0	0	0	179.367	169.541	0	-99.99	8.45773	8.29358	8.58371	9.56668	13.3456	16.3147	16.5824	16.5824	18.704	10.59	5.02524	95.0426	113.89	83.6751	38.8216	7.61545	2.08668	1.47856	99	0	33.4049
setup	0	2002-07-20 00:00:00	0	0	0	4.37139	4.37139	0	0	0	0	1.59872e-11	0	0	0	0	0	0	0	174.996	165.17	0	-99.99	7.93017	7.80092	8.06074	8.99513	12.9768	15.9144	16.1678	16.1678	18.4331	10.4021	4.9118	184.194	226.751	152.632	58.2486	8.44462	2.26064	1.56932	99	0	33.4049
setup	0	2002-07-21 00:00:00	0	0	0	5.71614	5.71614	0	0	0	0	0	0	0	0	0	0	0	0	169.279	159.454	0	-99.99	7.43651	7.33422	7.54578	8.35781	12.4596	15.3412	15.5748	15.5749	18.0663	10.129	4.73841	486.707	650.372	373.358	105.875	9.86662	2.54937	1.72136	99	0	33.4049
setup	0	2002-07-22 00:00:00	0	2.16	1.0134	5.92074	4.77414	1.1466	0	0	0	0	1.0134	0	0	0	0	0	0	165.519	155.693	0	-99.99	7.92436	7.28322	7.26345	7.95393	12.0414	14.8673	15.0851	15.0852	17.7443	9.90704	4.60733	185.831	766.446	820.355	177.733	11.3084	2.83148	1.86669	99	0	33.4049
setup	0	2002-07-23 00:00:00	0	0	0	2.85418	2.85418	0	0	0	0	0	0	0	0	0	0	0	0	162.665	152.839	0	-99.99	7.52397	7.21874	7.13195	7.74196	11.7778	14.5634	14.7714	14.7715	17.5021	9.76774	4.54336	392.451	966.511	1397.85	251.472	12.393	3.03762	1.97016	99	0	33.4049
setup	0	2002-07-24 00:00:00	0	0	0	2.44735	2.44735	0	0	0	0	0	0	0	0	0	0	0	0	160.217	150.392	0	-99.99	7.27912	7.11793	7.0411	7.57852	11.5452	14.2919	14.4913	14.4913	17.2877	9.64784	4.48484	777.178	1495.39	2283.24	347.308	13.4906	3.24149	2.06819	99	0	33.4049
setup	0	2002-07-25 00:00:00	0	0	0	2.71543	2.71543	0	0	0	0	0	0	0	0	0	0	0	0	157.502	147.676	0	-99.99	7.09673	7.00696	6.9656	7.417	11.281	13.9795	14.1692	14.1692	17.0598	9.50692	4.40743	1664.42	2862.01	3935.55	512.581	14.9319	3.50262	2.19572	99	0	33.4049
setup	0	2002-07-26 00:00:00	0	0	0	4.88124	4.88124	0	0	0	0	0	0	0	0	0	0	0	0	152.621	142.795	0	-99.99	6.90769	6.86301	6.85843	7.17808	10.7932	13.391	13.563	13.5631	16.7029	9.23297	4.22559	6962.36	12846.4	13867.4	1138.09	18.3093	4.08931	2.49095	99	0	33.4049
setup	0	2002-07-27 00:00:00	0	68.31	64.7753	4.12868	0.59395	3.53473	0	0	0.975498	0	63.7998	0	0	0	0	0	0	215.826	206.001	0	-99.99	40.4061	49.441	44.0386	16.0368	10.7915	13.389	13.5609	13.561	16.5997	9.23773	4.27911	0.31385	0.0785151	0.21301	4.56801	18.323	4.09162	2.48519	99	0	33.4049
setup	0	2002-07-28 00:00:00	0	0	0	5.7548	5.7548	0	0	0	0	0	0	0	0	0	0	0	0	210.072	200.246	0	-99.99	24.4385	25.208	40.0866	36.8591	12.3332	13.3661	13.5374	13.5374	16.5197	9.24059	4.30301	1.38542	1.27549	0.323663	0.435084	10.2709	4.11742	2.48174	99	0	33.4049
setup	0	2002-07-29 00:00:00	0	9.4	7.91661	4.82395	3.34056	1.48339	0	0	0	0	7.91661	0	0	0	0	0	0	214.648	204.822	0	-99.99	24.7942	25.5151	28.8598	33.9502	20.7793	13.4535	13.5215	13.5215	16.4546	9.24087	4.32131	1.33303	1.23498	0.887642	0.561734	1.9251	4.13497	2.4814	99	0	33.4049
setup	0	2002-07-30 00:00:00	0	0	0	4.77613	4.47397	0	0.0894581	0	0	0	0	0	0	0	0	0	0	210.084	200.259	0	-99.99	22.9002	23.1457	24.2034	24.5447	26.5467	15.8835	13.5791	13.5018	16.3926	9.23219	4.33072	1.64889	1.60231	1.42163	1.36948	0.987513	4.07191	2.4919	99	0	33.4049
setup	0	2002-07-31 00:00:00	0	0	0	5.42708	3.86063	0	0.416442	0	0	0	0	0	0	0	0	0	0	205.807	195.981	0	-99.99	21.119	21.0588	22.4683	23.4138	23.0998	17.6088	14.1892	13.6196	16.3358	9.22131	4.33762	2.05405	2.07018	1.73569	1.55356	1.44011	3.48548	2.50518	99	0	33.4049
setup	0	2002-08-01 00:00:00	0	0	0	5.40402	5.40402	0	0	0	0	0	0	0	0	0	0	0	0	200.403	190.577	0	-99.99	18.9169	18.6949	20.188	21.8867	21.717	17.761	14.851	14.0111	16.277	9.20173	4.33619	2.79366	2.8896	2.32625	1.86342	1.7044	2.98321	2.52939	99	0	33.4049
setup	0	2002-08-02 00:00:00	0	57.02	54.0146	3.97247	0.769989	3.00541	0.0731305	0	0.748424	0	53.2662	0	0	0	0	0	0	252.826	243	0	-99.99	35.1017	45.9374	45.0575	41.2152	24.684	17.8462	15.3787	14.5634	16.2353	9.19928	4.34955	0.507887	0.165608	0.187298	0.289795	1.20311	2.65709	2.53246	99	0	33.4049
setup	0	2002-08-03 00:00:00	0	0	0	3.59078	3.59078	0	0	0	0	0	0	0	0	0	0	0	0	249.235	239.41	0	-99.99	24.9524	25.8251	38.7281	41.9546	34.3355	21.4814	16.0012	15.0986	16.1949	9.19182	4.35572	1.31061	1.19585	0.367608	0.268707	0.469362	2.33662	2.54183	99	0	33.4049
setup	0	2002-08-04 00:00:00	0	1.27	0.127908	5.36753	2.67174	1.14209	0.504961	0	0	0	0.127908	0	0	0	0	0	0	246.187	236.361	0	-99.99	23.6688	23.9729	24.1761	25.4028	39.5621	28.8551	18.4223	16.0985	16.1576	9.18365	4.36054	1.50911	1.45846	1.42592	1.24958	0.280351	1.50985	2.55216	99	0	33.4049
setup	0	2002-08-05 00:00:00	0	9.77	8.48612	3.84674	2.56286	1.28388	0	0	0	0	8.48612	0	0	0	0	0	0	252.11	242.284	0	-99.99	25.3521	25.5153	25.2298	24.9737	31.9729	35.5722	23.6093	18.568	16.1348	9.17577	4.36471	1.25625	1.23494	1.27255	1.30763	0.584565	0.717457	2.5622	99	0	33.4049
setup	0	2002-08-06 00:00:00	0	0	0	2.08036	2.08036	0	0	0	0	0	0	0	0	0	0	0	0	250.029	240.204	0	-99.99	24.473	24.4372	24.4758	24.6021	25.1758	28.6613	29.3258	22.7929	16.3869	9.18107	4.36944	1.38021	1.38561	1.37979	1.36097	1.1405	0.343251	2.55544	99	0	33.4049
setup	0	2002-08-07 00:00:00	0	0	0	2.00877	2.00877	0	0	0	0	0	0	0	0	0	0	0	0	248.021	238.195	0	-99.99	23.5481	23.509	23.7187	24.1311	25.089	25.8044	26.2095	26.9467	17.4767	9.27257	4.38026	1.52993	1.53675	1.50064	1.43305	1.15123	0.514672	2.44377	99	0	33.4049
setup	0	2002-08-08 00:00:00	0	0	0	2.30056	2.30056	0	0	0	0	0	0	0	0	0	0	0	0	245.72	235.894	0	-99.99	22.509	22.4629	22.8569	23.5849	24.9858	25.7139	25.4563	24.4823	18.9219	9.57683	4.41815	1.72723	1.73683	1.6573	1.52353	1.16415	0.566261	2.13066	99	0	33.4049
setup	0	2002-08-09 00:00:00	0	0	0	3.0208	2.48641	0	0.141997	0	0	0	0	0	0	0	0	0	0	243.092	233.266	0	-99.99	21.4022	21.3143	21.8898	22.9498	24.85	25.455	24.8457	23.7345	19.3764	9.94597	4.49885	1.98053	2.00292	1.86269	1.63933	1.18147	0.611979	1.83958	99	0	33.4049
setup	0	2002-08-10 00:00:00	0	0	0	3.09386	3.09386	0	0	0	0	0	0	0	0	0	0	0	0	239.998	230.172	0	-99.99	20.1653	20.0306	20.7459	22.1888	24.6968	25.076	24.3517	23.309	19.5653	10.2218	4.59333	2.33355	2.37751	2.15717	1.79544	1.20142	0.65188	1.66676	99	0	33.4049
setup	0	2002-08-11 00:00:00	0	0	0	4.57776	2.799	0	0.422854	0	0	0	0	0	0	0	0	0	0	236.776	226.95	0	-99.99	18.8993	18.788	19.5911	21.3503	24.4788	24.6924	23.9585	23.012	19.6685	10.4169	4.68151	2.80111	2.84878	2.52989	1.9937	1.23062	0.685717	1.56179	99	0	33.4049
setup	0	2002-08-12 00:00:00	0	3.54	2.51348	4.38261	3.35609	1.02652	0	0	0	0	2.51348	0	0	0	0	0	0	235.933	226.108	0	-99.99	19.8585	18.9578	18.5327	20.5275	24.2981	24.3217	23.6147	22.7653	19.7246	10.554	4.75495	2.4355	2.7765	2.96289	2.22112	1.25556	0.71696	1.49518	99	0	33.4049
setup	0	2002-08-13 00:00:00	0	0	0	4.40918	2.39205	0	0.451496	0	0	0	0	0	0	0	0	0	0	233.09	223.264	0	-99.99	18.3559	18.0504	17.8839	19.8095	24.0821	23.9942	23.3385	22.5746	19.7584	10.6579	4.81991	3.04603	3.19814	3.28601	2.4524	1.28629	0.743257	1.4481	99	0	33.4049
setup	0	2002-08-14 00:00:00	0	4.45	3.46534	3.10587	2.1212	0.984663	0	0	0	0	3.46534	0	0	0	0	0	0	234.434	224.608	0	-99.99	20.5194	19.1893	18.1178	19.3533	23.9668	23.7261	23.1072	22.4154	19.7804	10.7396	4.8765	2.22355	2.68234	3.16361	2.61851	1.30312	0.766159	1.413	99	0	33.4049
setup	0	2002-08-15 00:00:00	0	0	0	3.68125	2.10764	0	0.350643	0	0	0	0	0	0	0	0	0	0	231.976	222.15	0	-99.99	18.8483	18.359	17.9047	18.815	23.7413	23.4672	22.8982	22.2714	19.7872	10.8015	4.92467	2.8228	3.04453	3.27483	2.83711	1.33695	0.787594	1.38744	99	0	33.4049
setup	0	2002-08-16 00:00:00	0	23.86	22.2609	3.90746	2.30835	1.59911	0	0	0.0117698	0	22.2491	0	0	0	0	0	0	251.916	242.091	0	-99.99	25.5717	36.9276	25.3726	21.5329	23.565	23.2702	22.7335	22.1583	19.7949	10.8566	4.97034	1.2277	0.432446	1.25355	1.94789	1.36424	0.80499	1.3654	99	0	33.4049
setup	0	2002-08-17 00:00:00	0	0	0	3.95091	1.96094	0	0.61866	0	0	0	0	0	0	0	0	0	0	249.337	239.511	0	-99.99	24.4451	25.2458	25.4983	25.3523	25.1117	23.922	22.5971	22.0578	19.797	10.9021	5.01117	1.38441	1.2704	1.23715	1.25622	1.1484	0.819758	1.34769	99	0	33.4049
setup	0	2002-08-18 00:00:00	0	0	0	2.41233	2.41233	0	0	0	0	0	0	0	0	0	0	0	0	246.925	237.099	0	-99.99	23.4199	24.0291	24.4948	24.7856	24.8592	23.7229	22.6761	22.0144	19.7917	10.9365	5.04529	1.55247	1.44935	1.37694	1.33426	1.18028	0.811169	1.33457	99	0	33.4049
setup	0	2002-08-19 00:00:00	0	7.86	6.85011	2.68208	0.773113	1.00989	0.275944	0	0	0	6.85011	0	0	0	0	0	0	252.726	242.9	0	-99.99	25.0227	25.3381	25.3089	25.0866	25.0449	25.1035	23.7768	22.1948	19.8073	10.9753	5.08183	1.30081	1.25809	1.26198	1.292	1.15672	0.702029	1.32006	99	0	33.4049
setup	0	2002-08-20 00:00:00	0	0	0	2.1899	1.2942	0	0.264457	0	0	0	0	0	0	0	0	0	0	251.167	241.341	0	-99.99	24.361	24.6363	24.734	24.7902	24.9605	24.6794	23.6143	22.5082	19.8702	11.0119	5.11357	1.39722	1.35594	1.3417	1.33359	1.16735	0.716993	1.30663	99	0	33.4049
setup	0	2002-08-21 00:00:00	0	0	0	2.72459	2.72459	0	0	0	0	0	0	0	0	0	0	0	0	248.442	238.617	0	-99.99	23.2641	23.3176	23.7037	24.15	24.7592	24.2823	23.391	22.5117	19.9548	11.0495	5.13927	1.5805	1.57079	1.50317	1.43004	1.19324	0.738176	1.29308	99	0	33.4049
setup	0	2002-08-22 00:00:00	0	10.92	9.77219	3.66925	1.11482	1.14781	0.449903	0	0	0	9.77219	0	0	0	0	0	0	256.65	246.824	0	-99.99	25.4194	26.2821	25.6876	24.8904	25.1721	25.3737	24.6521	22.5723	20.0376	11.1038	5.17259	1.24741	1.14119	1.21298	1.31934	1.14096	0.627287	1.27401	99	0	33.4049
setup	0	2002-08-23 00:00:00	0	15.48	14.3025	2.89005	1.71253	1.17752	0	0	0	0	14.3025	0	0	0	0	0	0	269.24	259.414	0	-99.99	25.2148	34.3434	29.6719	26.5498	24.9918	25.2127	25.6148	25.4954	20.3736	11.1647	5.20493	1.27457	0.542735	0.823021	1.11074	1.16339	0.554984	1.25322	99	0	33.4049
setup	0	2002-08-24 00:00:00	0	0	0	3.16741	1.39143	0	0.561465	0	0	0	0	0	0	0	0	0	0	267.287	257.461	0	-99.99	24.432	24.9013	25.1342	25.7346	25.5025	25.0368	25.676	25.5345	22.9551	11.4283	5.25204	1.38639	1.31779	1.28549	1.20709	1.10132	0.550691	1.17002	99	0	33.4049
setup	0	2002-08-25 00:00:00	0	0	0	3.82866	3.82866	0	0	0	0	0	0	0	0	0	0	0	0	263.458	253.633	0	-99.99	23.0376	23.0817	23.7164	24.6399	25.2138	25.0896	25.5525	25.4678	22.8349	11.9625	5.3647	1.62258	1.61427	1.50103	1.3554	1.13585	0.55939	1.02938	99	0	33.4049
setup	0	2002-08-26 00:00:00	0	0	0	3.70765	1.45514	0	0.620361	0	0	0	0	0	0	0	0	0	0	261.383	251.557	0	-99.99	22.1934	22.1778	22.9941	24.1311	25.04	25.0731	25.4212	25.1704	22.6119	12.1802	5.49221	1.79443	1.79785	1.63085	1.43305	1.15734	0.568785	0.980634	99	0	33.4049
setup	0	2002-08-27 00:00:00	0	0	0	2.99053	2.99053	0	0	0	0	0	0	0	0	0	0	0	0	258.392	248.567	0	-99.99	21.0084	20.9298	21.9017	23.4056	24.9027	24.9918	25.1933	24.8856	22.4739	12.2673	5.57523	2.08385	2.10541	1.85994	1.55501	1.1747	0.585492	0.962303	99	0	33.4049
setup	0	2002-08-28 00:00:00	0	0	0	2.33168	1.14892	0	0.30053	0	0	0	0	0	0	0	0	0	0	256.943	247.117	0	-99.99	20.3943	20.3648	21.3947	23.0423	24.8045	24.9554	25.011	24.6907	22.3943	12.3249	5.6419	2.26151	2.27059	1.98241	1.62169	1.18735	0.599227	0.950518	99	0	33.4049
setup	0	2002-08-29 00:00:00	0	0	0	2.98506	2.98506	0	0	0	0	0	0	0	0	0	0	0	0	253.958	244.132	0	-99.99	19.2816	19.1825	20.3	22.2836	24.653	24.8651	24.7803	24.4791	22.302	12.3432	5.68314	2.64611	2.68502	2.29075	1.77485	1.20721	0.617106	0.94683	99	0	33.4049
setup	0	2002-08-30 00:00:00	0	0	0	2.9587	1.30401	0	0.386912	0	0	0	0	0	0	0	0	0	0	252.267	242.441	0	-99.99	18.6387	18.5893	19.7151	21.8313	24.5206	24.775	24.6124	24.3285	22.2396	12.3649	5.72385	2.91471	2.93702	2.48545	1.87629	1.22494	0.630479	0.942483	99	0	33.4049
setup	0	2002-08-31 00:00:00	0	0	0	3.08994	3.08994	0	0	0	0	0	0	0	0	0	0	0	0	249.177	239.351	0	-99.99	17.6129	17.4906	18.6369	20.9825	24.3397	24.5864	24.4044	24.1428	22.1498	12.3584	5.74577	3.43696	3.50855	2.9155	2.0909	1.24975	0.647488	0.943778	99	0	33.4049
setup	0	2002-09-01 00:00:00	0	0	0	2.90633	1.35842	0	0.329748	0	0	0	0	0	0	0	0	0	0	247.489	237.663	0	-99.99	17.017	16.9561	18.0851	20.5022	24.1962	24.4502	24.2702	24.0207	22.0897	12.3654	5.77378	3.80836	3.84976	3.18031	2.22872	1.26992	0.658732	0.942381	99	0	33.4049
setup	0	2002-09-02 00:00:00	0	0	0	3.59992	3.59992	0	0	0	0	0	0	0	0	0	0	0	0	243.889	234.063	0	-99.99	15.9327	15.7938	16.924	19.4769	23.9506	24.2319	24.0539	23.832	21.9859	12.3377	5.77945	4.66213	4.79238	3.87188	2.57188	1.30552	0.677325	0.947932	99	0	33.4049
setup	0	2002-09-03 00:00:00	0	1.77	1.20833	3.10844	2.54677	0.561666	0	0	0	0	1.20833	0	0	0	0	0	0	242.55	232.725	0	-99.99	16.3162	15.7267	16.1901	18.803	23.7711	24.0592	23.8898	23.6868	21.9013	12.3201	5.78986	4.32941	4.8573	4.43473	2.84227	1.3324	0.691832	0.951486	99	0	33.4049
setup	0	2002-09-04 00:00:00	0	0	0	2.88645	1.37139	0	0.285484	0	0	0	0	0	0	0	0	0	0	240.893	231.068	0	-99.99	15.5745	15.3583	15.7335	18.3646	23.612	23.9289	23.7766	23.5856	21.8412	12.3155	5.80596	5.00971	5.23916	4.85072	3.04183	1.35689	0.702041	0.952424	99	0	33.4049
setup	0	2002-09-05 00:00:00	0	0	0	2.58284	2.58284	0	0	0	0	0	0	0	0	0	0	0	0	238.311	228.485	0	-99.99	14.7755	14.6221	15.039	17.6957	23.4062	23.7487	23.6066	23.438	21.7543	12.2882	5.80615	5.94519	6.15548	5.60891	3.38971	1.38949	0.717711	0.957997	99	0	33.4049
setup	0	2002-09-06 00:00:00	0	0	0	3.21254	3.21254	0	0	0	0	0	0	0	0	0	0	0	0	235.098	225.272	0	-99.99	13.8949	13.7472	14.2189	16.8801	23.1281	23.5298	23.4039	23.2627	21.6445	12.2439	5.79563	7.32806	7.60834	6.7663	3.90238	1.43533	0.736924	0.967158	99	0	33.4049
setup	0	2002-09-07 00:00:00	0	0	0	3.79847	3.79847	0	0	0	0	0	0	0	0	0	0	0	0	231.3	221.474	0	-99.99	12.9524	12.7941	13.3141	15.9457	22.766	23.2648	23.1611	23.0528	21.5063	12.1801	5.77349	9.44738	9.89581	8.53362	4.65026	1.49826	0.760747	0.980653	99	0	33.4049
setup	0	2002-09-08 00:00:00	0	0	0	3.70684	3.70684	0	0	0	0	0	0	0	0	0	0	0	0	227.593	217.767	0	-99.99	12.1168	11.9622	12.5013	15.0732	22.3769	22.9893	22.9108	22.8349	21.355	12.1081	5.74684	12.2456	12.9042	10.8175	5.56738	1.57033	0.786278	0.996295	99	0	33.4049
setup	0	2002-09-09 00:00:00	0	0	0	3.65797	3.65797	0	0	0	0	0	0	0	0	0	0	0	0	223.935	214.109	0	-99.99	11.3736	11.2259	11.7675	14.2565	21.958	22.7019	22.6491	22.6053	21.1909	12.0273	5.71498	15.993	16.9501	13.8149	6.70557	1.65359	0.814095	1.01441	99	0	33.4049
