source	id	datetime	daylength[h]	solar_radiation[Wm-2]	sw_radiation_above_canopy_in[Wm-2]	sw_radiation_above_canopy_out[Wm-2]	lw_radiation_above_canopy_in[Wm-2]	lw_radiation_above_canopy_out[Wm-2]	latent_heat_out_top[Wm-2]	latent_heat_out_bottom[Wm-2]	sensible_heat_out_top[Wm-2]	sensible_heat_out_bottom[Wm-2]	energy[Jm-2]	temp_above_canopy_avg[oC]	temp_above_canopy_min[oC]	temp_above_canopy_max[oC]	temp_canopy_top[oC]	temp_canopy_middle[oC]	temp_canopy_bottom[oC]	temp_surfacewater[oC]	temp_soil_surface[oC]	temp_5cm[oC]	temp_10cm[oC]	temp_15cm[oC]	temp_20cm[oC]	temp_30cm[oC]	temp_50cm[oC]	temp_100cm[oC]	vpd
setup	0	2007-12-04 00:00:00	9.04945	146.144	59.87	5.987	251.28	0	0	0	0	0	0	-3.85	-5.8	-1.9	-3.78837	-3.66511	-3.66511	-99.99	-3.60348	-0.0455159	0	0	0.0840897	1.02661	2.57189	4.91924	-nan
setup	0	2007-12-05 00:00:00	9.03164	145.323	93.53	9.353	192.404	0	0	0	0	0	0	-7.25	-10.6	-3.9	-7.13455	-6.90365	-6.90365	-99.99	-6.7882	-0.173851	-0.0776433	-0.0307829	0	0.124163	2.0286	4.62275	-nan
setup	0	2007-12-06 00:00:00	9.01482	144.554	88.09	8.809	202.773	0	0	0	0	0	0	-6.1	-10.1	-2.1	-5.98875	-5.76624	-5.76624	-99.99	-5.65499	-0.45751	-0.275613	-0.15046	-0.0765628	0.0930382	1.75104	4.32472	-nan
setup	0	2007-12-07 00:00:00	8.999	143.836	15.71	1.571	307.626	0	0	0	0	0	0	-3.45	-5.9	-1	-3.38961	-3.26883	-3.26883	-99.99	-3.20844	-0.66025	-0.416601	-0.235146	-0.131366	0.374186	1.70736	4.08616	-nan
setup	0	2007-12-08 00:00:00	8.98419	143.171	57.85	5.785	250.241	0	0	0	0	0	0	-4.15	-7.2	-1.1	-4.0571	-3.87131	-3.87131	-99.99	-3.77841	-0.740699	-0.472273	-0.262878	-0.143654	0.371826	1.64346	3.88721	-nan
setup	0	2007-12-09 00:00:00	8.9704	142.556	15.93	1.593	301.909	0	0	0	0	0	0	-4.6	-5.7	-3.5	-4.49569	-4.28708	-4.28708	-99.99	-4.18277	-0.816562	-0.525652	-0.289838	-0.15587	0.280691	1.54011	3.70321	-nan
setup	0	2007-12-10 00:00:00	8.95764	141.994	67.92	6.792	253.04	0	0.000928939	0	0	0	0	0.15	-6.1	6.4	0.135331	0.105992	0.105992	-99.99	0.0913232	0.0978469	0.194567	0.350061	0.471276	0.825934	1.69456	3.586	-nan
setup	0	2007-12-11 00:00:00	8.94592	141.484	14.46	1.446	311.605	0	0	0	0	0	0	-2.9	-6.5	0.7	-2.81235	-2.63705	-2.63705	-0.935844	-2.5494	0	5.55112e-17	0.0967151	0.313637	0.806564	1.72407	3.49457	-nan
setup	0	2007-12-12 00:00:00	8.93525	141.026	82.42	8.242	239.775	0	0.147078	0	0	0	0	1.45	-4.1	7	1.36615	1.19844	1.19844	0.563687	1.11459	0.638441	0.699501	0.81323	0.909558	1.19379	1.8786	3.44359	-nan
setup	0	2007-12-13 00:00:00	8.92563	140.62	18.35	1.835	314.782	0	0	0	0	0	0	-0.9	-3	1.2	-0.818303	-0.654908	-0.654908	0.833849	-0.57321	0.978481	1.05712	1.17155	1.25658	1.49153	2.05348	3.42876	-nan
setup	0	2007-12-14 00:00:00	8.91708	140.267	39.34	3.934	278.438	0	0	0	0	0	0	-2.9	-6.4	0.6	-2.73243	-2.3973	-2.3973	0.743508	-2.22973	1.02351	1.14563	1.29627	1.39667	1.64667	2.18134	3.42918	-nan
setup	0	2007-12-15 00:00:00	8.90961	139.966	15.8	1.58	299.034	0	0	0	0	0	0	-5.25	-6.7	-3.8	-4.99309	-4.47928	-4.47928	0.417373	-4.22237	0.852365	1.03031	1.23562	1.36483	1.66431	2.2354	3.4235	-nan
setup	0	2007-12-16 00:00:00	8.90321	139.717	50.49	5.049	260.371	0	0	0	0	0	0	-3.75	-5.9	-1.6	-3.57978	-3.23935	-3.23935	0.600464	-3.06914	0.97851	1.12763	1.31074	1.43049	1.7169	2.27474	3.40988	-nan
setup	0	2007-12-17 00:00:00	8.89789	139.521	59.13	5.913	239.877	0	0	0	0	0	0	-5.7	-8.8	-2.6	-5.4205	-4.86149	-4.86149	0.577504	-4.58198	1.02325	1.1747	1.35771	1.47638	1.75839	2.30298	3.38996	-nan
setup	0	2007-12-18 00:00:00	8.89367	139.377	65.98	6.598	241.569	0	0	0	0	0	0	-2.6	-8.8	3.6	-2.48512	-2.25536	-2.25536	0.883708	-2.14048	1.21529	1.33595	1.48884	1.59113	1.84165	2.34355	3.36977	-nan
setup	0	2007-12-19 00:00:00	8.89053	139.286	26.11	2.611	307.228	0	0	0	0	0	0	-0.3	-1.4	0.8	-0.263832	-0.191497	-0.191497	1.30919	-0.15533	1.50763	1.58871	1.69977	1.77795	1.97958	2.41224	3.35711	-nan
setup	0	2007-12-20 00:00:00	8.88848	139.247	68.5	6.85	240.176	0	0	0	0	0	0	-2.55	-6.6	1.5	-2.37136	-2.01408	-2.01408	1.32386	-1.83544	1.59115	1.68475	1.80175	1.87997	2.07352	2.47471	3.34989	-nan
setup	0	2007-12-21 00:00:00	8.88753	139.261	39.62	3.962	298.577	0	0.169791	0	0	0	0	1.55	-0.4	3.5	1.51751	1.45254	1.45254	1.77371	1.42005	1.88446	1.93625	2.01238	2.0682	2.21785	2.55688	3.35111	-nan
setup	0	2007-12-22 00:00:00	8.88767	139.327	17.17	1.717	345.418	0	2.81563	0	0	0	0	5.45	1.3	9.6	5.28432	4.95296	4.95296	2.5259	4.78728	2.40526	2.38513	2.38703	2.40088	2.46721	2.69296	3.37105	-nan
setup	0	2007-12-23 00:00:00	8.88891	139.447	29	2.9	308.561	0	0.0504277	0	0	0	0	0.9	-8.5	10.3	0.969067	1.1072	1.1072	2.18105	1.17627	2.27967	2.33683	2.40252	2.44489	2.54959	2.78289	3.39559	-nan
setup	0	2007-12-24 00:00:00	8.89125	139.618	17.5	1.75	297.124	0	0	0	0	0	0	-5.2	-7.3	-3.1	-4.94934	-4.44803	-4.44803	0.218076	-4.19738	0.807866	1.16298	1.51424	1.70865	2.09081	2.62696	3.36991	-nan
setup	0	2007-12-25 00:00:00	8.89467	139.843	53.99	5.399	262.143	0	0	0	0	0	0	-2.25	-5.1	0.6	-2.15047	-1.95141	-1.95141	0.323267	-1.85189	0.690742	0.950446	1.24729	1.42874	1.82199	2.44506	3.29899	-nan
setup	0	2007-12-26 00:00:00	8.89919	140.119	89.43	8.943	214.153	0	0	0	0	0	0	-1.05	-9	6.9	-0.9853	-0.8559	-0.8559	0.615114	-0.7912	0.858905	1.04254	1.2663	1.41042	1.74342	2.3277	3.21089	-nan
setup	0	2007-12-27 00:00:00	8.90479	140.449	10.5	1.05	328.205	0	0	0	0	0	0	-0.05	-1.5	1.4	-0.0119311	0.0642067	0.0642067	0.964778	0.102276	1.12222	1.24801	1.40949	1.5178	1.78066	2.28177	3.13057	-nan
setup	0	2007-12-28 00:00:00	8.91147	140.831	14.56	1.456	319.277	0	0	0	0	0	0	-1	-3.3	1.3	-0.92225	-0.76675	-0.76675	0.790659	-0.689001	1.01659	1.1758	1.36123	1.47823	1.74737	2.23485	3.05766	-nan
setup	0	2007-12-29 00:00:00	8.91923	141.265	14.91	1.491	317.288	0	0	0	0	0	0	-1.4	-4.2	1.4	-1.3061	-1.1183	-1.1183	0.807442	-1.0244	1.04515	1.18883	1.3606	1.47056	1.72624	2.19342	2.99024	-nan
setup	0	2007-12-30 00:00:00	8.92806	141.752	56.9	5.69	259.571	0	0	0	0	0	0	-2.3	-4.5	-0.1	-2.17453	-1.92359	-1.92359	0.591388	-1.79812	0.889041	1.05963	1.25526	1.3769	1.65133	2.1325	2.92204	-nan
setup	0	2007-12-31 00:00:00	8.93795	142.291	58.03	5.803	267.805	0	0.0168791	0	0	0	0	0.55	-6.7	7.8	0.559837	0.579512	0.579512	1.12198	0.589349	1.23641	1.32166	1.43814	1.51901	1.72157	2.12518	2.8643	-nan
setup	0	2008-01-01 00:00:00	8.94889	142.881	39.91	3.991	278.557	0	0	0	0	0	0	-3	-5.3	-0.7	-2.84059	-2.52176	-2.52176	0.459095	-2.36235	0.7982	0.989592	1.19845	1.32387	1.59745	2.05879	2.80252	-nan
setup	0	2008-01-02 00:00:00	8.96089	143.523	48.78	4.878	244.695	0	0	0	0	0	0	-8.15	-12.8	-3.5	-7.79445	-7.08334	-7.08334	-0.465765	-6.72779	0.159545	0.44208	0.746878	0.926684	1.30618	1.89717	2.71563	-nan
setup	0	2008-01-03 00:00:00	8.97392	144.216	87.57	8.757	178.598	0	0	0	0	0	0	-12.3	-17.3	-7.3	-11.8244	-10.8732	-10.8732	-1.69094	-10.3976	0	0	0.0443383	0.297805	0.825224	1.61394	2.58297	-nan
setup	0	2008-01-04 00:00:00	8.98798	144.961	70	7	229.467	0	0	0	0	0	0	-5.4	-9.4	-1.4	-5.25311	-4.95933	-4.95933	-0.943435	-4.81244	-0.0546945	-0.0265759	0.10717	0.287773	0.705791	1.42845	2.43789	-nan
setup	0	2008-01-05 00:00:00	9.00306	145.758	15.37	1.537	326.494	0	0.0284801	0	0	0	0	0.7	-1.9	3.3	0.639186	0.517557	0.517557	0.289849	0.456742	0.386376	0.456837	0.569203	0.656495	0.896106	1.41128	2.32464	-nan
setup	0	2008-01-06 00:00:00	9.01914	146.606	10.73	1.073	367.025	0	6.77786	0	0	0	0	8.05	2.8	13.3	7.75418	7.16253	7.16253	-99.99	6.86671	1.76169	1.60947	1.49463	1.45256	1.43447	1.61217	2.28478	-nan
setup	0	2008-01-07 00:00:00	9.03622	147.506	11.98	1.198	392.177	0	12.3948	0	0	0	0	13.95	11.4	16.5	13.7754	13.4263	13.4263	-99.99	13.2518	8.64784	7.27598	5.96193	5.271	4.04164	2.78433	2.50843	-nan
setup	0	2008-01-08 00:00:00	9.05428	148.457	20.94	2.094	356.228	0	5.11404	0	0	0	0	8.35	3.5	13.2	8.33504	8.30512	8.30512	-99.99	8.29016	7.8893	7.26697	6.53283	6.0756	5.09653	3.72759	2.88501	-nan
setup	0	2008-01-09 00:00:00	9.07331	149.459	78.44	7.844	262.319	0	0.244704	0	0	0	0	2.75	0.7	4.8	2.76893	2.8068	2.8068	-99.99	2.82573	3.3173	3.80519	4.11958	4.20974	4.18742	3.77228	3.16219	-nan
setup	0	2008-01-10 00:00:00	9.0933	150.512	37.51	3.751	306.236	0	0.114594	0	0	0	0	1.9	-0.8	4.6	1.91001	1.93004	1.93004	-99.99	1.94006	2.21874	2.59086	2.94736	3.1207	3.37884	3.49293	3.27813	-nan
setup	0	2008-01-11 00:00:00	9.11423	151.615	21.63	2.163	327.359	0	0.173308	0	0	0	0	2.4	0.5	4.3	2.40263	2.40789	2.40789	-99.99	2.41052	2.49507	2.6316	2.79347	2.89068	3.0797	3.27901	3.29633	-nan
setup	0	2008-01-12 00:00:00	9.13608	152.769	81.6	8.16	254.268	0	0.0546609	0	0	0	0	1.55	-0.7	3.8	1.55674	1.57021	1.57021	-99.99	1.57695	1.76396	2.01377	2.27555	2.42406	2.70923	3.04817	3.25334	-nan
setup	0	2008-01-13 00:00:00	9.15885	153.973	19.69	1.969	320.313	0	0.00167435	0	0	0	0	0.3	-0.8	1.4	0.310749	0.332247	0.332247	-99.99	0.342996	0.635016	1.02568	1.43377	1.66666	2.13271	2.71668	3.15052	-nan
setup	0	2008-01-14 00:00:00	9.18251	155.228	36.87	3.687	289.85	0	0	0	0	0	0	-2.2	-3.6	-0.8	-2.17998	-2.13994	-2.13994	-99.99	-2.11992	0	1.11022e-16	0	0.260754	1.08061	2.14357	2.95586	-nan
setup	0	2008-01-15 00:00:00	9.20705	156.532	53.19	5.319	264.358	0	0	0	0	0	0	-3.65	-6.6	-0.7	-3.61955	-3.55865	-3.55865	-99.99	-3.5282	-0.111335	-0.06175	-0.0106915	-1.11022e-16	0.255758	1.54065	2.6857	-nan
setup	0	2008-01-16 00:00:00	9.23246	157.885	93.05	9.305	204.853	0	0	0	0	0	0	-5.95	-12.2	0.3	-5.89778	-5.79333	-5.79333	-99.99	-5.74111	-0.287163	-0.185251	-0.0829097	-0.0431097	0	0.864604	2.35021	-nan
setup	0	2008-01-17 00:00:00	9.25871	159.288	31.76	3.176	292.833	0	0	0	0	0	0	-3.05	-7.3	1.2	-3.02825	-2.98476	-2.98476	-99.99	-2.96302	-0.608199	-0.420366	-0.240993	-0.162324	-0.0467527	0.676967	2.06308	-nan
setup	0	2008-01-18 00:00:00	9.2858	160.74	102.13	10.213	195.479	0	0	0	0	0	0	-6.8	-10.4	-3.2	-6.73524	-6.60572	-6.60572	-99.99	-6.54097	-0.753556	-0.527957	-0.314156	-0.217143	-0.0657317	0.147361	1.75372	-nan
setup	0	2008-01-19 00:00:00	9.3137	162.24	68.81	6.881	218.109	0	0	0	0	0	0	-11	-14.8	-7.2	-10.8591	-10.5774	-10.5774	-99.99	-10.4366	-1.17397	-0.833558	-0.523585	-0.381268	-0.154958	5.55112e-17	1.39552	-nan
setup	0	2008-01-20 00:00:00	9.3424	163.789	80.07	8.007	195.929	0	0	0	0	0	0	-13.95	-16.7	-11.2	-13.7734	-13.4203	-13.4203	-99.99	-13.2437	-1.94192	-1.36929	-0.880144	-0.65947	-0.31503	-0.0373934	1.01167	-nan
setup	0	2008-01-21 00:00:00	9.37188	165.385	66.78	6.678	224.162	0	0	0	0	0	0	-10.3	-15	-5.6	-10.1832	-9.94962	-9.94962	-99.99	-9.83282	-3.2736	-2.24206	-1.43142	-1.08026	-0.553349	-0.11793	0.760107	-nan
setup	0	2008-01-22 00:00:00	9.40212	167.029	69.96	6.996	240.901	0	0	0	0	0	0	-5.6	-9.2	-2	-5.5525	-5.45749	-5.45749	-99.99	-5.40999	-3.88969	-2.88696	-1.85534	-1.40774	-0.742051	-0.185938	0.647534	-nan
setup	0	2008-01-23 00:00:00	9.43311	168.721	73.2	7.32	225.864	0	0	0	0	0	0	-8.85	-10.6	-7.1	-8.72994	-8.48983	-8.48983	-99.99	-8.36977	-4.18415	-2.9965	-2.00478	-1.54601	-0.839544	-0.225479	0.485757	-nan
setup	0	2008-01-24 00:00:00	9.46482	170.459	114.4	11.44	178.707	0	0	0	0	0	0	-9.55	-12.5	-6.6	-9.42633	-9.17899	-9.17899	-99.99	-9.05531	-4.5772	-3.3979	-2.32497	-1.81059	-1.00556	-0.292765	0.335287	-nan
setup	0	2008-01-25 00:00:00	9.49725	172.243	101.34	10.134	177.255	0	0	0	0	0	0	-13.65	-18.9	-8.4	-13.4577	-13.0731	-13.0731	-99.99	-12.8808	-5.05114	-3.85952	-2.69404	-2.11572	-1.19615	-0.371373	0.131758	-nan
setup	0	2008-01-26 00:00:00	9.53036	174.073	48.32	4.832	265.087	0	0	0	0	0	0	-6.15	-9.2	-3.1	-6.10435	-6.01306	-6.01306	-99.99	-5.96742	-4.42826	-3.95423	-3.38209	-2.66878	-1.51098	-0.493661	0.132718	-nan
setup	0	2008-01-27 00:00:00	9.56416	175.949	60.19	6.019	257.363	0	0	0	0	0	0	-5	-9.6	-0.4	-4.95186	-4.85557	-4.85557	-99.99	-4.80743	-3.51773	-3.23789	-2.86839	-2.61522	-1.61803	-0.55449	0.098497	-nan
setup	0	2008-01-28 00:00:00	9.59861	177.869	65.78	6.578	262.928	0	0	0	0	0	0	-2.05	-10.5	6.4	-2.05815	-2.07444	-2.07444	-2.13794	-2.08258	-2.10784	-2.03789	-1.90441	-1.79349	-1.46813	-0.605357	0.10435	-nan
setup	0	2008-01-29 00:00:00	9.63369	179.834	25.81	2.581	317.173	0	0	0	0	0	0	-0.05	-8.1	8	-0.104701	-0.214102	-0.214102	-1.12935	-0.268802	-1.19933	-1.20698	-1.18274	-1.14928	-1.01786	-0.626298	0.119155	-nan
setup	0	2008-01-30 00:00:00	9.66941	181.842	77.13	7.713	217.467	0	0	0	0	0	0	-11.25	-14.4	-8.1	-10.6515	-9.45465	-9.45465	-1.44413	-8.8562	-1.12651	-1.07876	-1.0153	-0.969953	-0.845689	-0.542273	0.12208	-nan
setup	0	2008-01-31 00:00:00	9.70572	183.894	50.76	5.076	249.254	0	0	0	0	0	0	-10	-14.9	-5.1	-9.61992	-8.85976	-8.85976	-1.56654	-8.47968	-1.11462	-1.04965	-0.969292	-0.91578	-0.782255	-0.496525	0.119073	-nan
setup	0	2008-02-01 00:00:00	9.74262	185.988	38.2	3.82	286.156	0	0	0	0	0	0	-4.35	-6.7	-2	-4.31333	-4.24	-4.24	-1.30949	-4.20333	-0.987501	-0.937065	-0.871081	-0.825615	-0.708929	-0.453707	0.114991	-nan
setup	0	2008-02-02 00:00:00	9.78009	188.125	52.79	5.279	279.04	0	0	0	0	0	0	-2.9	-4.3	-1.5	-2.87617	-2.82852	-2.82852	-1.03227	-2.8047	-0.820737	-0.786849	-0.7395	-0.705383	-0.613608	-0.399825	0.114541	-nan
setup	0	2008-02-03 00:00:00	9.81812	190.303	37.96	3.796	301.522	0	0	0	0	0	0	-1.1	-2.5	0.3	-1.13746	-1.21237	-1.21237	-0.766665	-1.24983	-0.652912	-0.631983	-0.600221	-0.5761	-0.507574	-0.335389	0.120388	-nan
setup	0	2008-02-04 00:00:00	9.85668	192.521	38.51	3.851	318.178	0	0.589254	0	0	0	0	2.6	-2	7.2	2.38841	1.96522	1.96522	-0.410445	1.75362	-0.444244	-0.44149	-0.430425	-0.419067	-0.378999	-0.254605	0.136279	-nan
setup	0	2008-02-05 00:00:00	9.89576	194.78	26.21	2.621	336.011	0	1.46701	0	0	0	0	3.9	0.4	7.4	3.68905	3.26714	3.26714	-0.0552945	3.05619	-0.207056	-0.223467	-0.234532	-0.236911	-0.227772	-0.155676	0.163818	-nan
setup	0	2008-02-06 00:00:00	9.93535	197.078	14.76	1.476	320.36	0	0	0	0	0	0	-1.95	-4.4	0.5	-1.81463	-1.54389	-1.54389	-0.20745	-1.40852	-0.190531	-0.185945	-0.178488	-0.172271	-0.15157	-0.0816169	0.194471	-nan
setup	0	2008-02-07 00:00:00	9.97542	199.415	69.43	6.943	263.645	0	0	0	0	0	0	-3.45	-6.5	-0.4	-3.26988	-2.90964	-2.90964	-0.294859	-2.72952	-0.185021	-0.17148	-0.154304	-0.142355	-0.110753	-0.0321312	0.221513	-nan
setup	0	2008-02-08 00:00:00	10.016	201.789	58.55	5.855	283.473	0	0	0	0	0	0	-1.45	-3.9	1	-1.42523	-1.37569	-1.37569	-0.253501	-1.35092	-0.151965	-0.13828	-0.120349	-0.107794	-0.074284	0	0.243608	-nan
setup	0	2008-02-09 00:00:00	10.057	204.201	30.65	3.065	310.362	0	0	0	0	0	0	-1.1	-3.1	0.9	-1.07701	-1.03102	-1.03102	-0.184574	-1.00803	-0.104201	-0.0928917	-0.0772636	-0.0660083	-0.0354167	0.0385017	0.262043	-nan
setup	0	2008-02-10 00:00:00	10.0984	206.649	90.72	9.072	215.279	0	0	0	0	0	0	-10.55	-18	-3.1	-9.9186	-8.65581	-8.65581	-0.456631	-8.02441	-0.167977	-0.140091	-0.108052	-0.0879195	-0.0409983	0.0530579	0.273905	-nan
setup	0	2008-02-11 00:00:00	10.1403	209.133	104.91	10.491	194.29	0	0	0	0	0	0	-12.85	-21.7	-4	-12.2144	-10.9433	-10.9433	-0.744564	-10.3078	-0.271481	-0.228242	-0.179197	-0.148942	-0.080887	0.043109	0.27606	-nan
setup	0	2008-02-12 00:00:00	10.1825	211.651	39.15	3.915	258.169	0	0	0	0	0	0	-12.05	-14.6	-9.5	-11.5539	-10.5617	-10.5617	-0.91599	-10.0656	-0.361906	-0.31072	-0.251787	-0.21509	-0.132083	0.0168928	0.267879	-nan
setup	0	2008-02-13 00:00:00	10.2252	214.204	119.21	11.921	193.219	0	0	0	0	0	0	-10.45	-17.6	-3.3	-10.078	-9.33412	-9.33412	-0.967591	-8.96216	-0.416331	-0.364146	-0.302822	-0.264021	-0.174649	1.73472e-18	0.252138	-nan
setup	0	2008-02-14 00:00:00	10.2682	216.789	120.34	12.034	211.552	0	0	0	0	0	0	-6.1	-11.6	-0.6	-5.99297	-5.77892	-5.77892	-0.847736	-5.6719	-0.402438	-0.358677	-0.305209	-0.270332	-0.187018	-0.000952165	0.234337	-nan
setup	0	2008-02-15 00:00:00	10.3116	219.406	117.73	11.773	213.237	0	0	0	0	0	0	-6.6	-11.9	-1.3	-6.38482	-5.95445	-5.95445	-0.759408	-5.73927	-0.376114	-0.337951	-0.290664	-0.259416	-0.183394	-0.00311321	0.217881	-nan
setup	0	2008-02-16 00:00:00	10.3554	222.055	153.38	15.338	172.375	0	0	0	0	0	0	-8.95	-16.5	-1.4	-8.5642	-7.79259	-7.79259	-0.784941	-7.40679	-0.378914	-0.339578	-0.291767	-0.260575	-0.185589	-0.00558089	0.202622	-nan
setup	0	2008-02-17 00:00:00	10.3995	224.734	26.42	2.642	331.481	0	0.365082	0	0	0	0	2.05	-4.5	8.6	1.69466	0.983974	0.983974	-0.47154	0.628632	-0.279494	-0.257316	-0.226981	-0.205555	-0.149658	-0.00834178	0.191791	-nan
setup	0	2008-02-18 00:00:00	10.4439	227.442	85.34	8.534	246.349	0	0	0	0	0	0	-6.05	-11.3	-0.8	-5.71724	-5.05171	-5.05171	-0.468371	-4.71895	-0.252057	-0.229496	-0.199848	-0.179529	-0.128457	-0.0100041	0.183732	-nan
setup	0	2008-02-19 00:00:00	10.4887	230.178	119.14	11.914	204.38	0	0	0	0	0	0	-10.4	-12.4	-8.4	-9.86155	-8.78465	-8.78465	-0.669015	-8.24621	-0.305521	-0.27053	-0.23032	-0.204532	-0.143766	-0.0108842	0.174136	-nan
setup	0	2008-02-20 00:00:00	10.5337	232.942	160.82	16.082	165.006	0	0	0	0	0	0	-11.4	-17.7	-5.1	-10.8899	-9.86978	-9.86978	-0.868005	-9.35971	-0.390297	-0.344004	-0.291223	-0.258706	-0.183996	-0.0123031	0.160251	-nan
setup	0	2008-02-21 00:00:00	10.579	235.733	117.02	11.702	194.19	0	0	0	0	0	0	-13.25	-21.5	-5	-12.6715	-11.5145	-11.5145	-1.06654	-10.9359	-0.489993	-0.434024	-0.369581	-0.329428	-0.239003	-0.0153267	0.141521	-nan
setup	0	2008-02-22 00:00:00	10.6246	238.548	168.79	16.879	183.841	0	0	0	0	0	0	-5.55	-11.6	0.5	-5.50867	-5.42601	-5.42601	-0.93915	-5.38468	-0.486121	-0.43922	-0.382373	-0.345535	-0.258329	-0.0205673	0.122749	-nan
setup	0	2008-02-23 00:00:00	10.6704	241.389	162.5	16.25	180.353	0	0	0	0	0	0	-7.25	-16.5	2	-6.99564	-6.48692	-6.48692	-0.864847	-6.23256	-0.4672	-0.4255	-0.3742	-0.340481	-0.259018	-0.0267055	0.106832	-nan
setup	0	2008-02-24 00:00:00	10.7165	244.252	159.46	15.946	201.255	0	0	0	0	0	0	-3.85	-10.1	2.4	-3.80339	-3.71016	-3.71016	-0.713954	-3.66355	-0.41347	-0.380565	-0.338696	-0.310461	-0.240172	-0.0328761	0.094999	-nan
setup	0	2008-02-25 00:00:00	10.7629	247.138	29.63	2.963	309.929	0	0	0	0	0	0	-2.45	-4.6	-0.3	-2.43337	-2.4001	-2.4001	-0.552453	-2.38347	-0.342869	-0.318753	-0.286887	-0.264788	-0.207972	-0.0382735	0.0873831	-nan
setup	0	2008-02-26 00:00:00	10.8095	250.045	76.27	7.627	265.203	0	0	0	0	0	0	-4.85	-8.9	-0.8	-4.63668	-4.21004	-4.21004	-0.521616	-3.99672	-0.30661	-0.283841	-0.254704	-0.234883	-0.184757	-0.0423464	0.08167	-nan
setup	0	2008-02-27 00:00:00	10.8562	252.972	123.59	12.359	215.39	0	0	0	0	0	0	-8.45	-13.2	-3.7	-8.01884	-7.15652	-7.15652	-0.608578	-6.72536	-0.310214	-0.283933	-0.251945	-0.230994	-0.180222	-0.0454182	0.0755355	-nan
setup	0	2008-02-28 00:00:00	10.9032	255.918	109.87	10.987	235.813	0	0	0	0	0	0	-6.3	-10.2	-2.4	-6.07895	-5.63684	-5.63684	-0.636204	-5.41579	-0.318794	-0.290994	-0.257448	-0.235676	-0.183653	-0.0482098	0.0685501	-nan
setup	0	2008-02-29 00:00:00	10.9504	258.882	49.23	4.923	293.916	0	0	0	0	0	0	-3.2	-8.1	1.7	-3.17393	-3.12178	-3.12178	-0.552768	-3.0957	-0.297007	-0.273586	-0.244376	-0.224968	-0.17744	-0.0510587	0.0621168	-nan
setup	0	2008-03-01 00:00:00	10.9978	261.863	167.23	16.723	217.886	0	0	0	0	0	0	-1.7	-4.9	1.5	-1.72528	-1.77583	-1.77583	-0.430523	-1.80111	-0.246533	-0.230485	-0.209201	-0.194424	-0.156444	-0.0536338	0.0576096	-nan
setup	0	2008-03-02 00:00:00	11.0453	264.86	100.21	10.021	288.465	0	1.12632	0	0	0	0	3.3	-1.5	8.1	2.97715	2.33144	2.33144	-0.219647	2.00858	-0.170042	-0.163486	-0.152779	-0.144386	-0.120189	-0.05539	0.0559427	-nan
setup	0	2008-03-03 00:00:00	11.093	267.871	22.55	2.255	348.999	0	2.20987	0	0	0	0	4.45	-2.4	11.3	4.16528	3.59584	3.59584	0.00975136	3.31111	-0.0720022	-0.0762872	-0.0779549	-0.0771911	-0.0699668	-0.0376785	0.057668	-nan
setup	0	2008-03-04 00:00:00	11.1409	270.896	98.75	9.875	258.943	0	0	0	0	0	0	-3.9	-6.4	-1.4	-3.59516	-2.98547	-2.98547	-0.110229	-2.68063	-0.0759243	-0.0716958	-0.0661854	-0.0622938	-0.051576	-0.022874	0.0605097	-nan
setup	0	2008-03-05 00:00:00	11.1889	273.933	181.48	18.148	207.196	0	0	0	0	0	0	-2.3	-7.8	3.2	-2.19941	-1.99822	-1.99822	-0.181255	-1.89763	-0.092595	-0.0834931	-0.0729782	-0.0662037	-0.0500496	-0.0164733	0.0626343	-nan
setup	0	2008-03-06 00:00:00	11.237	276.981	115.97	11.597	257.374	0	0	0	0	0	0	-1.95	-5	1.1	-1.87928	-1.73784	-1.73784	-0.201352	-1.66712	-0.102652	-0.0919922	-0.0795101	-0.0715503	-0.0526003	-0.0150505	0.0631029	-nan
setup	0	2008-03-07 00:00:00	11.2853	280.04	132.35	13.235	230.713	0	0	0	0	0	0	-5.85	-8.3	-3.4	-5.53547	-4.9064	-4.9064	-0.354621	-4.59187	-0.160255	-0.140606	-0.118672	-0.105327	-0.0759022	-0.0248074	0.0600705	-nan
setup	0	2008-03-08 00:00:00	11.3337	283.107	182.61	18.261	191.648	0	0	0	0	0	0	-8.25	-8.6	-7.9	-7.84773	-7.04318	-7.04318	-0.567864	-6.64091	-0.256274	-0.224894	-0.190147	-0.16923	-0.123989	-0.0502669	0.0510357	-nan
setup	0	2008-03-09 00:00:00	11.3822	286.182	136.28	13.628	232.908	0	0	0	0	0	0	-4.7	-9.7	0.3	-4.57694	-4.33081	-4.33081	-0.587237	-4.20774	-0.299822	-0.26927	-0.233915	-0.211894	-0.162414	-0.0558633	0.0378411	-nan
setup	0	2008-03-10 00:00:00	11.4308	289.264	126.24	12.624	257.357	0	0	0	0	0	0	-1	-5.4	3.4	-1.07209	-1.21627	-1.21627	-0.436809	-1.28835	-0.267051	-0.246933	-0.221553	-0.204653	-0.1635	-0.0576474	0.028012	-nan
setup	0	2008-03-11 00:00:00	11.4795	292.351	182.29	18.229	222.332	0	0	0	0	0	0	-0.65	-6.1	4.8	-0.675571	-0.726713	-0.726713	-0.305396	-0.752284	-0.213967	-0.201887	-0.185351	-0.173648	-0.143027	-0.0597369	0.0228877	-nan
